id,purchase_price,purchase_date
521,10000,2021-09-22
521,10000,2021-08-25
521,5000,2021-08-09
521,3000,2021-07-23
521,10000,2021-07-06
521,10000,2021-06-13
522,3000,2022-08-08
522,3000,2022-07-22
522,10000,2022-07-04
522,10000,2022-06-13
522,1000,2022-05-22
522,3000,2022-05-03
522,5000,2022-04-12
522,1000,2022-03-24
523,3000,2022-02-28
523,5000,2022-02-07
523,3000,2022-01-20
523,5000,2021-12-28
523,3000,2021-12-05
523,10000,2021-11-18
523,3000,2021-10-26
523,3000,2021-10-07
524,1000,2022-01-13
524,1000,2022-01-03
524,10000,2021-12-21
524,3000,2021-12-03
524,3000,2021-11-13
524,5000,2021-10-21
524,1000,2021-10-04
525,3000,2022-01-20
525,3000,2021-12-25
525,5000,2021-11-30
525,3000,2021-11-09
525,3000,2021-10-13
525,5000,2021-09-26
525,10000,2021-09-04
525,3000,2021-08-17
525,10000,2021-07-28
525,5000,2021-07-08
525,10000,2021-06-24
525,5000,2021-05-24
525,10000,2021-05-08
525,3000,2021-04-16
525,10000,2021-04-03
526,1000,2022-09-17
526,1000,2022-09-01
526,10000,2022-07-31
526,5000,2022-07-09
526,10000,2022-06-26
526,5000,2022-06-04
526,1000,2022-05-15
526,3000,2022-04-27
526,1000,2022-04-13
526,1000,2022-03-26
526,5000,2022-03-07
526,3000,2022-02-15
527,3000,2022-02-11
527,10000,2022-01-28
527,1000,2022-01-14
527,10000,2021-12-29
527,10000,2021-12-12
527,10000,2021-11-25
527,1000,2021-11-09
527,5000,2021-10-11
527,5000,2021-09-16
527,5000,2021-08-26
527,1000,2021-07-31
527,3000,2021-07-10
528,3000,2022-07-02
528,10000,2022-06-11
528,10000,2022-05-27
528,5000,2022-05-06
528,10000,2022-04-16
528,3000,2022-04-01
528,3000,2022-03-11
528,10000,2022-02-07
529,10000,2022-02-27
529,3000,2022-02-07
529,3000,2022-01-16
529,10000,2021-12-26
529,10000,2021-12-01
529,3000,2021-11-17
529,5000,2021-10-26
529,1000,2021-10-07
529,3000,2021-09-18
529,10000,2021-08-23
529,5000,2021-08-03
529,10000,2021-07-19
529,1000,2021-07-01
529,3000,2021-06-07
530,5000,2022-03-22
530,10000,2022-03-02
530,5000,2022-02-08
530,10000,2022-01-14
530,10000,2021-12-24
530,3000,2021-12-06
530,10000,2021-11-17
530,5000,2021-11-06
530,1000,2021-10-18
530,3000,2021-10-03
531,5000,2022-09-15
531,5000,2022-09-01
531,10000,2022-08-14
531,3000,2022-07-27
531,3000,2022-07-10
531,3000,2022-06-20
531,10000,2022-05-30
531,5000,2022-05-06
531,3000,2022-04-12
531,1000,2022-03-29
531,5000,2022-03-19
531,1000,2022-03-01
532,5000,2022-08-16
532,1000,2022-07-24
532,1000,2022-07-02
532,5000,2022-06-11
533,3000,2022-05-09
533,1000,2022-04-26
533,1000,2022-04-06
533,3000,2022-03-17
533,5000,2022-02-27
533,5000,2022-02-08
533,1000,2022-01-16
533,1000,2022-01-04
533,1000,2021-12-03
534,3000,2022-07-06
534,10000,2022-06-09
534,5000,2022-05-28
534,3000,2022-05-12
534,10000,2022-04-29
534,5000,2022-04-11
534,5000,2022-03-30
534,3000,2022-03-13
534,5000,2022-02-20
535,3000,2022-01-11
535,5000,2021-12-23
535,10000,2021-12-08
535,10000,2021-11-24
535,3000,2021-11-04
535,1000,2021-10-12
535,5000,2021-09-24
535,3000,2021-08-29
535,10000,2021-08-12
535,5000,2021-07-19
535,10000,2021-06-26
536,10000,2022-05-05
536,3000,2022-04-16
536,10000,2022-03-25
536,1000,2022-02-24
536,5000,2022-02-04
536,10000,2022-01-19
536,3000,2022-01-07
536,3000,2021-12-12
536,10000,2021-11-19
536,3000,2021-11-01
536,1000,2021-10-12
536,3000,2021-09-16
537,1000,2022-02-27
537,1000,2022-02-14
537,1000,2022-01-25
537,1000,2021-12-31
537,1000,2021-12-07
537,1000,2021-11-15
537,1000,2021-10-26
537,1000,2021-09-27
538,5000,2022-02-21
538,10000,2022-02-01
538,10000,2022-01-16
538,10000,2021-12-31
538,3000,2021-12-13
538,10000,2021-11-18
538,10000,2021-10-30
538,5000,2021-10-05
538,5000,2021-09-15
538,5000,2021-08-16
538,5000,2021-07-19
538,3000,2021-06-24
539,1000,2022-02-02
539,10000,2022-01-21
539,5000,2022-01-02
539,5000,2021-12-17
539,3000,2021-11-30
539,3000,2021-11-10
539,3000,2021-10-15
540,3000,2022-09-06
540,3000,2022-08-20
540,3000,2022-07-30
540,10000,2022-07-13
540,5000,2022-06-20
540,10000,2022-06-04
540,5000,2022-05-09
540,5000,2022-04-26
540,10000,2022-04-02
541,10000,2022-03-20
541,10000,2022-03-02
541,3000,2022-02-13
541,10000,2022-01-23
541,3000,2022-01-09
541,5000,2021-12-13
541,10000,2021-11-26
541,5000,2021-11-10
541,1000,2021-10-13
541,1000,2021-09-23
541,3000,2021-08-22
541,1000,2021-08-07
542,5000,2022-02-08
542,3000,2022-01-26
542,3000,2022-01-05
542,3000,2021-12-17
542,5000,2021-11-25
542,5000,2021-11-11
542,1000,2021-10-23
542,5000,2021-09-29
542,3000,2021-09-14
542,3000,2021-08-23
542,5000,2021-08-03
542,3000,2021-07-06
543,10000,2022-05-30
543,3000,2022-05-08
543,10000,2022-04-26
543,1000,2022-04-11
543,5000,2022-03-20
543,3000,2022-02-26
543,5000,2022-02-04
543,3000,2022-01-14
543,10000,2021-12-29
543,10000,2021-12-16
544,3000,2022-05-17
544,5000,2022-04-24
544,10000,2022-03-30
544,3000,2022-03-04
544,10000,2022-02-11
544,3000,2022-01-23
544,1000,2022-01-10
544,10000,2021-12-18
544,3000,2021-12-01
544,3000,2021-11-12
544,10000,2021-10-20
544,5000,2021-09-25
544,3000,2021-09-01
544,5000,2021-08-14
544,10000,2021-07-22
545,3000,2022-04-10
545,3000,2022-03-21
545,3000,2022-02-28
545,1000,2022-02-09
545,3000,2022-01-12
545,3000,2021-12-25
545,3000,2021-12-04
545,3000,2021-11-06
546,5000,2022-07-25
546,5000,2022-07-05
546,1000,2022-06-14
546,10000,2022-05-26
546,3000,2022-05-02
546,5000,2022-04-15
546,3000,2022-03-25
546,1000,2022-03-04
546,3000,2022-02-05
546,3000,2022-01-20
546,1000,2022-01-05
546,5000,2021-12-17
546,5000,2021-11-30
547,3000,2022-08-17
547,5000,2022-07-30
547,5000,2022-07-18
547,3000,2022-06-27
547,1000,2022-06-01
547,5000,2022-05-08
547,10000,2022-04-25
547,1000,2022-04-13
547,5000,2022-03-20
547,5000,2022-03-02
547,5000,2022-02-05
548,10000,2022-07-01
548,3000,2022-06-07
548,10000,2022-05-17
548,5000,2022-04-26
548,10000,2022-04-12
548,10000,2022-03-25
548,5000,2022-03-02
548,3000,2022-02-10
549,10000,2022-09-25
549,10000,2022-09-09
549,5000,2022-08-14
549,5000,2022-07-28
549,5000,2022-07-15
549,1000,2022-06-27
549,10000,2022-05-31
549,3000,2022-05-06
549,3000,2022-04-24
549,10000,2022-04-06
549,3000,2022-03-19
549,10000,2022-02-24
549,1000,2022-02-03
549,5000,2022-01-19
549,10000,2021-12-27
550,10000,2022-01-16
550,3000,2021-12-28
550,3000,2021-12-06
550,10000,2021-11-12
550,3000,2021-10-21
550,5000,2021-09-28
550,1000,2021-08-29
550,3000,2021-08-15
550,3000,2021-07-27
550,10000,2021-07-15
550,3000,2021-06-22
550,3000,2021-05-30
550,5000,2021-05-09
550,3000,2021-04-18
551,10000,2022-03-23
551,5000,2022-03-06
551,5000,2022-02-13
551,1000,2022-01-28
551,1000,2021-12-30
551,10000,2021-12-11
551,3000,2021-11-20
551,3000,2021-10-30
551,5000,2021-10-12
552,3000,2022-07-23
552,3000,2022-07-03
552,5000,2022-06-18
552,1000,2022-05-28
552,10000,2022-05-02
552,1000,2022-04-17
552,1000,2022-03-23
552,10000,2022-03-08
552,1000,2022-02-18
552,1000,2022-02-05
552,1000,2022-01-12
552,1000,2021-12-22
552,5000,2021-11-29
552,1000,2021-11-04
552,1000,2021-10-19
552,5000,2021-09-27
552,1000,2021-09-03
552,5000,2021-08-08
553,3000,2022-08-15
553,10000,2022-08-01
553,1000,2022-07-10
553,3000,2022-06-23
553,3000,2022-06-05
553,3000,2022-05-10
553,3000,2022-04-28
553,5000,2022-03-28
553,3000,2022-03-08
553,3000,2022-02-14
553,3000,2022-01-25
553,3000,2022-01-07
553,1000,2021-12-21
553,5000,2021-12-05
554,3000,2022-01-20
554,10000,2022-01-05
554,3000,2021-12-12
554,3000,2021-11-26
554,1000,2021-11-13
554,3000,2021-10-29
555,3000,2022-03-17
555,5000,2022-03-01
555,3000,2022-02-02
555,5000,2022-01-08
555,10000,2021-12-18
555,3000,2021-11-27
555,5000,2021-11-06
555,10000,2021-10-23
555,3000,2021-10-03
556,3000,2022-01-13
556,10000,2021-12-19
556,5000,2021-11-29
556,5000,2021-11-15
556,5000,2021-10-27
556,10000,2021-10-08
556,5000,2021-09-19
556,3000,2021-08-31
556,5000,2021-08-14
556,10000,2021-07-29
556,1000,2021-07-04
556,1000,2021-06-15
556,10000,2021-05-30
556,10000,2021-05-12
557,5000,2022-08-29
557,10000,2022-08-16
557,10000,2022-07-17
557,5000,2022-06-28
557,5000,2022-06-08
557,3000,2022-05-24
557,1000,2022-05-02
557,10000,2022-04-14
557,1000,2022-03-21
557,10000,2022-03-02
558,5000,2022-04-20
558,1000,2022-03-26
558,3000,2022-03-09
558,1000,2022-02-19
558,5000,2022-01-29
558,5000,2022-01-07
558,5000,2021-12-08
558,10000,2021-11-08
558,1000,2021-10-24
558,5000,2021-09-30
558,3000,2021-09-14
558,3000,2021-08-20
558,3000,2021-08-03
559,5000,2022-06-25
559,5000,2022-06-03
559,10000,2022-05-11
559,1000,2022-04-25
559,3000,2022-04-04
559,10000,2022-03-16
559,5000,2022-03-02
559,3000,2022-02-13
559,1000,2022-01-19
559,5000,2021-12-31
560,5000,2022-02-12
560,1000,2022-01-23
560,3000,2022-01-02
560,1000,2021-12-15
560,10000,2021-11-20
560,1000,2021-10-31
560,3000,2021-10-10
560,10000,2021-09-23
560,3000,2021-09-08
561,1000,2022-06-17
561,1000,2022-05-30
561,1000,2022-05-09
561,3000,2022-04-19
561,5000,2022-03-27
561,5000,2022-03-03
561,10000,2022-02-05
561,5000,2022-01-07
561,3000,2021-12-18
561,5000,2021-11-27
562,10000,2022-09-14
562,1000,2022-08-29
562,10000,2022-08-11
562,10000,2022-07-14
562,5000,2022-06-27
562,5000,2022-06-01
562,3000,2022-05-07
562,3000,2022-04-16
562,3000,2022-04-06
562,1000,2022-03-24
562,1000,2022-03-05
562,3000,2022-02-12
563,3000,2022-07-21
563,10000,2022-07-02
563,3000,2022-06-17
563,10000,2022-05-20
563,3000,2022-05-04
563,5000,2022-04-15
563,10000,2022-03-23
563,5000,2022-03-02
563,3000,2022-02-07
564,1000,2022-05-22
564,1000,2022-05-01
564,10000,2022-04-12
564,5000,2022-03-27
564,10000,2022-03-12
564,5000,2022-02-22
564,3000,2022-02-02
564,5000,2022-01-16
564,1000,2022-01-02
564,3000,2021-12-09
564,3000,2021-11-30
564,3000,2021-11-08
564,1000,2021-10-13
564,5000,2021-09-26
565,3000,2022-05-20
565,1000,2022-04-24
565,3000,2022-04-08
565,1000,2022-03-20
565,3000,2022-02-19
565,3000,2022-02-04
565,1000,2022-01-14
565,1000,2021-12-14
565,5000,2021-11-19
565,1000,2021-10-24
565,10000,2021-10-03
565,10000,2021-09-20
566,3000,2022-09-10
566,1000,2022-08-30
566,5000,2022-08-11
566,1000,2022-07-20
566,5000,2022-06-30
566,1000,2022-06-10
566,1000,2022-05-26
566,10000,2022-04-27
567,10000,2022-04-17
567,5000,2022-03-30
567,1000,2022-03-12
567,1000,2022-02-16
567,1000,2022-01-23
567,3000,2022-01-02
567,10000,2021-12-15
567,5000,2021-11-20
567,5000,2021-10-30
567,1000,2021-10-06
567,1000,2021-09-13
567,1000,2021-08-23
568,5000,2022-07-13
568,10000,2022-06-30
568,1000,2022-06-11
568,3000,2022-05-16
568,3000,2022-04-27
568,10000,2022-04-06
568,10000,2022-03-04
568,5000,2022-02-16
568,3000,2022-01-28
568,1000,2022-01-15
568,3000,2021-12-27
568,1000,2021-12-05
568,3000,2021-11-14
569,10000,2022-07-02
569,5000,2022-06-12
569,10000,2022-05-20
569,3000,2022-04-28
569,3000,2022-04-05
569,10000,2022-03-16
569,3000,2022-02-26
569,5000,2022-02-09
569,10000,2022-01-31
569,5000,2022-01-18
569,10000,2022-01-01
569,5000,2021-12-16
569,10000,2021-11-27
569,5000,2021-11-04
570,3000,2022-02-28
570,5000,2022-02-09
570,1000,2022-01-13
570,1000,2021-12-25
570,1000,2021-12-06
570,1000,2021-11-17
570,5000,2021-10-25
570,3000,2021-10-05
570,3000,2021-09-16
570,3000,2021-09-04
570,5000,2021-08-17
571,1000,2022-04-25
571,1000,2022-04-09
571,10000,2022-03-25
571,5000,2022-03-06
571,5000,2022-02-10
571,5000,2022-01-25
572,1000,2022-04-09
572,10000,2022-03-23
572,10000,2022-03-08
572,10000,2022-02-14
572,10000,2022-01-18
572,1000,2021-12-26
572,5000,2021-12-05
572,10000,2021-11-22
572,3000,2021-11-06
572,5000,2021-10-18
572,3000,2021-09-27
573,10000,2022-02-17
573,1000,2022-01-30
574,10000,2022-04-28
574,5000,2022-04-14
574,5000,2022-03-27
574,10000,2022-03-07
574,5000,2022-02-06
574,10000,2022-01-19
574,5000,2021-12-27
574,3000,2021-12-13
574,3000,2021-11-29
574,5000,2021-11-07
574,10000,2021-10-15
574,3000,2021-09-29
574,3000,2021-09-08
574,5000,2021-08-23
574,3000,2021-08-02
575,10000,2022-04-29
575,3000,2022-04-07
575,3000,2022-03-06
575,1000,2022-02-21
575,3000,2022-02-03
575,1000,2022-01-03
575,1000,2021-12-14
575,3000,2021-11-29
575,1000,2021-11-09
575,3000,2021-10-31
576,10000,2022-03-01
576,3000,2022-02-03
576,10000,2022-01-07
576,10000,2021-12-20
576,3000,2021-11-29
576,10000,2021-11-13
576,3000,2021-10-13
576,10000,2021-09-23
576,5000,2021-09-02
576,1000,2021-08-16
576,3000,2021-07-30
576,3000,2021-07-13
577,5000,2022-07-21
577,5000,2022-07-04
577,1000,2022-06-19
577,10000,2022-05-26
577,3000,2022-05-02
577,3000,2022-04-06
577,5000,2022-03-15
578,5000,2022-07-21
578,10000,2022-07-03
578,5000,2022-06-18
578,10000,2022-05-26
578,5000,2022-04-27
578,10000,2022-04-10
578,1000,2022-03-17
578,1000,2022-03-05
579,3000,2022-03-14
579,5000,2022-02-27
579,5000,2022-02-03
579,1000,2022-01-12
579,5000,2021-12-22
579,10000,2021-12-03
579,5000,2021-11-14
579,3000,2021-10-16
579,5000,2021-09-24
579,5000,2021-09-10
579,10000,2021-08-27
579,10000,2021-08-08
579,3000,2021-07-21
579,10000,2021-07-02
580,1000,2022-05-31
580,1000,2022-05-06
580,1000,2022-04-16
580,3000,2022-03-28
580,3000,2022-03-09
580,3000,2022-02-12
580,1000,2022-01-14
580,10000,2021-12-24
581,3000,2022-09-28
581,3000,2022-09-08
581,10000,2022-08-25
581,1000,2022-08-11
581,3000,2022-07-19
581,3000,2022-07-02
581,5000,2022-06-04
581,1000,2022-05-16
581,1000,2022-04-24
581,5000,2022-04-08
581,1000,2022-03-18
582,10000,2022-02-13
582,3000,2022-02-02
582,5000,2022-01-17
582,5000,2021-12-29
582,3000,2021-12-13
582,3000,2021-11-20
583,3000,2022-01-07
583,10000,2021-12-20
583,5000,2021-12-01
583,3000,2021-11-11
583,3000,2021-10-27
583,10000,2021-10-14
583,3000,2021-09-29
583,1000,2021-09-06
583,10000,2021-08-10
583,10000,2021-07-31
583,5000,2021-07-14
584,3000,2022-03-23
584,5000,2022-03-02
584,3000,2022-01-31
584,5000,2022-01-16
584,10000,2021-12-23
584,10000,2021-11-21
584,5000,2021-11-04
584,5000,2021-10-15
585,10000,2022-05-15
585,5000,2022-04-27
585,1000,2022-04-09
585,10000,2022-03-24
585,5000,2022-03-05
585,10000,2022-02-05
585,1000,2022-01-18
585,10000,2021-12-29
585,3000,2021-12-08
585,1000,2021-11-25
585,1000,2021-11-01
585,10000,2021-10-16
585,10000,2021-09-28
585,5000,2021-09-05
586,10000,2022-05-07
586,10000,2022-04-18
586,3000,2022-04-05
586,3000,2022-03-21
586,5000,2022-02-25
586,5000,2022-02-08
587,5000,2022-05-14
587,10000,2022-04-24
587,3000,2022-03-28
587,5000,2022-03-11
587,5000,2022-02-22
587,5000,2022-02-05
587,3000,2022-01-16
587,3000,2022-01-04
588,10000,2022-01-31
588,1000,2022-01-13
588,1000,2021-12-23
588,3000,2021-12-02
588,1000,2021-11-13
588,5000,2021-10-24
588,5000,2021-09-26
589,3000,2022-09-06
589,10000,2022-08-17
589,3000,2022-08-03
589,5000,2022-07-08
589,10000,2022-06-21
589,5000,2022-06-06
589,10000,2022-05-09
589,5000,2022-04-18
589,10000,2022-04-06
589,3000,2022-03-10
589,3000,2022-02-21
589,5000,2022-02-03
590,3000,2022-03-23
590,1000,2022-03-02
590,5000,2022-02-13
590,1000,2022-01-27
590,5000,2021-12-31
590,3000,2021-12-13
590,10000,2021-11-24
591,5000,2022-09-27
591,10000,2022-09-11
591,1000,2022-08-30
591,10000,2022-08-09
591,3000,2022-07-11
591,3000,2022-06-15
591,3000,2022-05-21
591,3000,2022-04-28
591,3000,2022-04-11
592,1000,2022-04-11
592,1000,2022-03-15
592,3000,2022-02-20
592,1000,2022-02-04
592,1000,2022-01-17
592,3000,2022-01-03
592,3000,2021-12-16
592,10000,2021-11-27
592,1000,2021-11-08
592,1000,2021-10-20
592,10000,2021-10-08
592,3000,2021-09-18
592,1000,2021-08-23
593,5000,2022-06-20
593,3000,2022-06-02
593,1000,2022-05-12
593,10000,2022-04-27
593,10000,2022-04-08
593,5000,2022-03-19
593,10000,2022-02-27
593,10000,2022-02-07
593,3000,2022-01-18
593,10000,2021-12-27
593,10000,2021-11-26
593,5000,2021-11-11
594,10000,2022-08-16
594,10000,2022-07-25
594,3000,2022-06-30
595,1000,2022-10-02
595,10000,2022-08-31
595,1000,2022-08-06
595,1000,2022-07-19
595,1000,2022-06-27
595,3000,2022-06-08
595,5000,2022-05-20
595,3000,2022-04-27
595,1000,2022-04-11
595,1000,2022-03-23
595,3000,2022-03-02
595,10000,2022-02-12
596,1000,2022-05-06
596,3000,2022-04-13
596,3000,2022-03-25
596,5000,2022-03-03
596,1000,2022-02-11
596,1000,2022-01-23
596,5000,2022-01-01
596,3000,2021-12-18
596,1000,2021-12-03
596,1000,2021-11-20
596,5000,2021-10-31
596,1000,2021-10-14
597,10000,2022-05-20
597,10000,2022-04-25
597,3000,2022-04-05
597,5000,2022-03-15
597,5000,2022-03-01
597,10000,2022-02-07
598,5000,2022-01-17
598,10000,2021-12-26
598,5000,2021-12-06
598,1000,2021-11-06
598,5000,2021-10-22
598,3000,2021-10-03
598,5000,2021-09-11
598,5000,2021-08-22
598,10000,2021-08-10
598,5000,2021-07-13
599,3000,2022-05-23
599,5000,2022-04-29
599,1000,2022-04-04
599,10000,2022-03-11
599,10000,2022-02-12
599,3000,2022-01-28
599,5000,2022-01-08
599,1000,2021-12-17
599,10000,2021-12-03
600,3000,2022-04-01
600,1000,2022-03-19
600,1000,2022-02-26
600,3000,2022-02-04
600,1000,2022-01-07
600,3000,2021-12-23
600,1000,2021-11-28
600,3000,2021-10-31
601,3000,2022-08-29
601,3000,2022-08-16
602,5000,2022-08-09
603,10000,2022-09-10
604,10000,2022-03-09
605,10000,2022-04-12
605,3000,2022-03-23
605,3000,2022-03-02
606,1000,2022-01-23
606,1000,2022-01-01
607,5000,2022-01-29
608,10000,2022-02-03
609,3000,2022-03-06
610,10000,2022-05-18
611,1000,2022-06-02
612,3000,2022-09-09
613,3000,2022-05-18
614,5000,2022-07-14
615,5000,2022-02-01
616,5000,2022-06-15
617,10000,2022-06-17
618,10000,2022-08-22
619,5000,2022-01-10
620,1000,2022-09-09
620,3000,2022-08-15
621,5000,2022-03-11
622,1000,2022-05-08
623,5000,2022-04-01
624,10000,2022-01-11
625,5000,2022-08-17
626,5000,2022-01-24
627,5000,2022-05-25
628,5000,2022-09-27
629,10000,2022-04-24
630,5000,2022-07-26
631,3000,2022-01-29
632,5000,2022-02-19
633,5000,2022-07-29
633,3000,2022-07-13
634,1000,2022-01-27
635,1000,2022-08-11
635,1000,2022-07-10
636,1000,2022-09-28
637,1000,2022-09-06
638,1000,2022-04-21
639,3000,2022-04-11
640,10000,2022-09-25
641,10000,2022-06-16
642,5000,2022-03-31
643,1000,2022-05-29
644,5000,2022-03-23
645,10000,2022-03-03
646,5000,2022-06-22
647,1000,2022-03-06
648,3000,2022-09-01
649,5000,2022-02-19
650,5000,2022-02-28
651,5000,2022-09-15
652,1000,2022-08-24
653,10000,2022-05-11
654,3000,2022-08-05
654,3000,2022-07-19
655,5000,2022-10-01
655,5000,2022-09-14
656,10000,2022-06-25
656,3000,2022-06-07
657,3000,2022-04-26
657,5000,2022-03-30
658,5000,2022-06-20
659,1000,2022-07-29
659,1000,2022-07-10
660,5000,2022-02-21
660,10000,2022-01-31
661,5000,2022-02-20
661,5000,2022-02-02
661,10000,2022-01-23
662,10000,2022-05-09
663,1000,2022-02-12
664,3000,2022-03-03
665,3000,2022-02-21
666,3000,2022-05-16
667,1000,2022-02-08
668,10000,2022-07-16
668,10000,2022-06-20
669,3000,2022-05-20
669,5000,2022-04-26
670,3000,2022-04-24
671,10000,2022-09-14
671,3000,2022-08-20
672,5000,2022-04-15
673,5000,2022-04-30
673,5000,2022-04-10
674,5000,2022-07-25
675,3000,2022-03-21
676,10000,2022-04-27
677,3000,2022-06-29
678,5000,2022-09-06
679,1000,2022-09-09
680,5000,2022-03-16
681,1000,2022-06-25
682,10000,2022-06-14
683,1000,2022-01-26
684,1000,2022-02-13
685,1000,2022-02-05
686,5000,2022-02-03
687,5000,2022-08-11
688,10000,2022-02-26
689,5000,2022-08-18
689,10000,2022-07-26
690,3000,2022-01-16
690,1000,2021-12-30
691,3000,2022-03-30
692,10000,2022-05-05
692,3000,2022-04-15
692,3000,2022-03-19
693,5000,2022-06-17
694,10000,2022-08-12
695,1000,2022-08-14
695,3000,2022-07-24
696,10000,2022-07-21
696,3000,2022-07-03
696,3000,2022-06-26
697,10000,2022-01-23
697,10000,2021-12-28
697,1000,2021-12-11
698,10000,2022-08-03
698,3000,2022-07-16
698,1000,2022-06-11
699,10000,2022-02-17
700,10000,2022-07-12
701,1000,2022-02-10
702,10000,2022-08-07
703,3000,2022-01-11
704,1000,2022-08-15
704,3000,2022-07-24
705,3000,2022-04-02
705,3000,2022-03-07
705,5000,2022-02-15
706,3000,2022-05-05
707,3000,2022-08-01
708,10000,2022-03-03
709,1000,2022-03-24
710,10000,2022-09-21
711,10000,2022-05-19
712,10000,2022-08-07
713,10000,2022-08-07
714,5000,2022-02-04
715,3000,2022-07-01
716,1000,2022-05-19
716,3000,2022-05-06
717,5000,2022-01-31
718,10000,2022-03-12
718,5000,2022-02-24
719,10000,2022-04-14
720,3000,2022-01-24
721,3000,2022-03-13
721,1000,2022-02-19
721,3000,2022-02-07
722,3000,2022-08-30
723,5000,2022-08-18
724,3000,2022-08-12
725,5000,2022-02-04
726,10000,2022-02-28
727,5000,2022-03-03
728,3000,2022-02-10
729,3000,2022-02-13
730,10000,2022-07-28
731,10000,2022-04-15
732,10000,2022-08-26
733,3000,2022-02-03
734,10000,2022-08-14
734,3000,2022-07-19
735,10000,2022-02-16
736,10000,2022-08-25
737,1000,2022-03-03
737,10000,2022-02-11
738,3000,2022-04-16
739,10000,2022-04-25
740,3000,2022-08-16
741,3000,2022-07-12
741,10000,2022-06-25
742,10000,2022-03-03
743,10000,2022-08-01
743,1000,2022-07-14
744,1000,2022-04-17
745,1000,2022-03-05
746,10000,2022-05-07
747,3000,2022-02-25
748,5000,2022-01-22
749,1000,2022-07-02
750,3000,2022-06-12
751,3000,2022-09-26
752,5000,2022-04-26
753,10000,2022-09-07
754,1000,2022-09-03
755,1000,2022-05-29
756,5000,2022-05-28
757,3000,2022-07-25
758,10000,2022-03-31
759,5000,2022-03-25
759,3000,2022-02-27
760,5000,2022-07-22
761,5000,2022-05-04
762,5000,2022-08-14
763,3000,2022-09-20
764,10000,2022-10-01
764,5000,2022-09-12
765,10000,2022-07-23
766,5000,2022-05-19
766,10000,2022-04-26
766,3000,2022-03-30
767,10000,2022-04-11
768,1000,2022-04-16
769,5000,2022-07-06
769,10000,2022-06-18
770,3000,2022-07-30
771,10000,2022-02-18
772,1000,2022-08-18
773,10000,2022-08-24
774,3000,2022-01-17
775,3000,2022-01-08
776,3000,2022-03-18
776,10000,2022-03-01
777,5000,2022-03-28
778,10000,2022-08-06
779,10000,2022-03-14
780,1000,2022-04-15
781,1000,2022-04-12
782,1000,2022-03-07
783,3000,2022-06-14
784,5000,2022-02-12
785,5000,2022-04-04
786,1000,2022-02-16
787,1000,2022-06-11
788,3000,2022-05-31
789,1000,2022-07-18
790,3000,2022-03-17
791,10000,2022-07-13
792,1000,2022-08-09
793,1000,2022-05-20
793,1000,2022-04-27
793,3000,2022-04-09
794,3000,2022-04-03
795,5000,2022-03-17
796,3000,2022-07-10
796,3000,2022-06-23
797,5000,2022-08-14
798,3000,2022-09-21
798,5000,2022-09-04
798,3000,2022-08-21
798,1000,2022-07-30
799,1000,2022-05-31
799,1000,2022-05-13
799,3000,2022-04-28
800,5000,2022-01-06
